TestCoordinatorRepairCarryRevisionAdmitsOnlyAuthenticatedOriginalTransactions/hash	pass
TestCoordinatorRepairCarryRevisionAdmitsOnlyAuthenticatedOriginalTransactions/inclusion	pass
TestCoordinatorRepairCarryRevisionAdmitsOnlyAuthenticatedOriginalTransactions/intent	pass
TestCoordinatorRepairCarryRevisionAdmitsOnlyAuthenticatedOriginalTransactions/nonce	pass
TestCoordinatorRepairCarryRevisionAdmitsOnlyAuthenticatedOriginalTransactions/signer	pass
TestCoordinatorRepairCarryRevisionAdmitsOnlyAuthenticatedOriginalTransactions/source	pass
TestFinalSemanticDeploymentBoundaryExecutorPersistsCrashRecovery	pass
TestFinalSemanticDeploymentBoundaryMigratesLegacyStateIdempotently	pass
TestFinalSemanticDeploymentBoundaryRecoversCrashWithoutSavedObservation	pass
TestFinalSemanticDeploymentBoundaryRejectsForeignSignedCreateEnvelopes	pass
TestFinalSemanticDeploymentBoundaryRejectsLaterMutationBeforeRecovery	pass
TestFinalSemanticDeploymentBoundaryRejectsMissingForeignAndConflictingEvidence	pass
TestFinalSemanticDeploymentBoundaryRuntimeConfigsAreAcceptedByReleaseLoaders	pass
TestFinalSemanticDeploymentBoundarySeparatesProxyHistoryFromReleaseGraph	pass
TestFleetCommitmentHistoryAuthenticatesConsumerReceipt	pass
TestFleetCommitmentHistoryConsumesApprovedDescendant	pass
TestFleetCommitmentHistoryRejectsAdjacentConsumers	pass
TestFleetCommitmentHistoryRejectsChangedApproval	pass
TestFleetCommitmentHistoryRequiresOriginalConsumerIntent	pass
TestFleetCommitmentHistoryScopeRequiresCompletedRenewal	pass
TestFleetCommitmentHistoryScopeRetainsAdjacentActionFamilies	pass
TestFleetRenewalHistoricalAliasPreservesDerivedReceipt	pass
TestFleetRenewalHistoricalAliasRejectsChangedCheckpoint	pass
TestFleetRenewalHistoricalAliasRejectsChangedContractState	pass
TestFleetRenewalHistoricalAliasRejectsChangedObservation	pass
TestFleetRenewalHistoricalAliasRejectsChangedSharedClone	pass
TestFleetRenewalHistoricalAliasRejectsPartialOrMixedMetadata	pass
TestFleetRenewalHistoricalAliasReplaysIndependentCheckpoint	pass
TestFleetRenewalHistoricalAliasReplaysOriginalMirrorAndBinding	pass
TestFleetRenewalHistoricalAliasRpcDecodesInput	pass
TestFleetRenewalHistoricalScopeExcludesFundingAndUnrelatedActions	pass
TestHistoricalPrecompileProbeGenerationRequiresExactReplacement	pass
TestIndependentBatteryCompatibilityChecksEveryRuntimeFamily	pass
TestPlanRevisionFindsEveryUnverifiedTransactionAcrossLineage	pass
TestPrecompileBatteryRejectsEveryFailedCustodyCheck	pass
TestPrecompileBatteryTupleMatchesGeneratedABI	pass
TestPrecompileEvidenceHashAndIdentityFailClosed	pass
TestPrecompileEvidenceRequiresExactConservation	pass
TestPrecompileProbeArtifactIsLockedAndTestnetOnly	pass
TestPrecompileProbeSuccessorAcceptsExactRefinalization	pass
TestPrecompileProbeSuccessorAuthenticatesOriginalReceiptFiles	pass
TestPrecompileProbeSuccessorConstructsOriginalNativeReplay	fail
TestPrecompileProbeSuccessorKeepsCoreExecutableChecks	pass
TestPrecompileProbeSuccessorNeverResendsNativeDrill	pass
TestPrecompileProbeSuccessorPinsSingleCreateBoundary	pass
TestPrecompileProbeSuccessorPreservesNativeEvidenceIdentity	pass
TestPrecompileProbeSuccessorPublishesSignedBaselineIdentity	pass
TestPrecompileProbeSuccessorRebindsOnlyUnstartedPhases	pass
TestPrecompileProbeSuccessorRejectsActionDrift	pass
TestPrecompileProbeSuccessorRejectsCallPrefixDrift	pass
TestPrecompileProbeSuccessorRejectsChangedCallProof	pass
TestPrecompileProbeSuccessorRejectsDescriptorDrift	pass
TestPrecompileProbeSuccessorRejectsEvidenceSubstitution	pass
TestPrecompileProbeSuccessorReplaysOriginalWritePhase	pass
TestPrecompileProbeSuccessorRequiresFailedUnfundedHistory	pass
TestPrecompileProbeSuccessorRerendersAfterValuePhases	pass
TestPrecompileProbeSuccessorRerendersObservedCreateNonce	pass
TestPrecompileProbeSuccessorResumesFinalizedCallBeforeEvidenceWrite	pass
TestPrecompileProbeSuccessorRetiresCreateGasOnce	pass
TestPrecompileProbeSuccessorRoutesCurrentContractView	pass
TestPrecompileRestoreHistoryKeepsOrdinaryCurrentRequirement	pass
TestPrecompileRestoreHistoryPreservesMatchingCumulativeReceipt	pass
TestPrecompileRestoreHistoryPreservesRestorePhaseAfterLaterSteps	pass
TestPrecompileRestoreHistoryReadsOriginalNativeWrite	pass
TestPrecompileRestoreHistoryRejectsAdjacentActionShapes	pass
TestPrecompileRestoreHistoryRejectsChangedNativeProof	pass
TestPrecompileRestoreHistoryRejectsChangedPhaseEvidence	pass
TestPrecompileRestoreHistoryRejectsChangedRestoreAnchor	pass
TestPrecompileRestoreHistoryRequiresCompletedRenewal	pass
TestPublicDeploymentManifestIsPortableAndIdempotent	pass
TestPublicDeploymentManifestPublishesAuthenticatedReplacementProbe	pass
TestReplacementPrecompileProbeKeepsCoreIdentityAndContiguousCreates	pass
TestReplacementPrecompileProbePayloadResumesWithImmutableDeployment	pass
TestReplacementPrecompileProbeRebindsOnlyProbeGenerationAndCountsRetiredGasOnce	pass
TestReplacementPrecompileProbeRequiresUnusedConformanceGeneration	pass
TestValidatorEvidenceInstallExecutorAnchorAlreadyLinkedIsReadOnly	pass
TestValidatorEvidenceInstallExecutorAnchorCancellationAfterBroadcastRetainsOnlyRecovery	pass
TestValidatorEvidenceInstallExecutorAnchorPublishesExactOwnerTransaction	pass
TestValidatorEvidenceInstallExecutorAnchorRejectsActionDriftBeforeRPC	pass
TestValidatorEvidenceInstallExecutorAnchorRejectsForeignPrestateBeforeTransaction	pass
TestValidatorEvidenceInstallExecutorAnchorRejectsPersistedAuthorityDrift	pass
TestValidatorEvidenceInstallExecutorAnchorResumesExactSignedJournal	pass
TestValidatorEvidenceInstallFailedNonceRebindIsAtomic	pass
TestValidatorEvidenceInstallGeneratedConstructorAndRuntime	pass
TestValidatorEvidenceInstallHistoricalPlanDoesNotGainAnUnsignedJournal	pass
TestValidatorEvidenceInstallPlanRejectsMissingActionsAndAuthorityDrift	pass
TestValidatorEvidenceInstallPlanRequiresDeploymentAnchorAndBudget	pass
TestValidatorEvidenceInstallPreservesCustodyIdentityAcrossNonceRebind	pass
TestValidatorEvidenceInstallProbeCannotAliasCompanion	pass
TestValidatorEvidenceInstallReadbackCancellationJoinsInflightRequest	pass
TestValidatorEvidenceInstallReadbackDistinguishesUnanchoredFromConflicting	pass
TestValidatorEvidenceInstallReadbackPinsCompleteDomainAndAnchor	pass
TestValidatorEvidenceInstallReadbackPreCancellationSendsNoRPC	pass
TestValidatorEvidenceInstallReadbackRejectsEveryMalformedOrForeignView	pass
TestValidatorEvidenceInstallReadbackRejectsRuntimeBeforeViews	pass
TestValidatorEvidenceInstallRejectsInvalidNonceAndDomain	pass
TestValidatorEvidenceInstallSeparatesEveryImmutableDomain	pass
TestValidatorEvidenceInstallTransactionEnvelopeRejectsEveryDrift	pass
TestValidatorEvidenceInstallV11RevisionCanAcquireAndRebindFirstJournal	pass
TestValidatorEvidenceInstallV12RevisionRefusesCompanionRelocationBeforeMutation	pass
